,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type,Year (BS),Year (AD),Indicator,Value
876,APPROXIMATE,"Arghakhanchi, Nepal",ChIJVfAWSy1OljkRZ90Ibf1zxsA,Arghakhanchi,27.9829269,83.0361376,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,19
877,APPROXIMATE,"Arghakhanchi, Nepal",ChIJVfAWSy1OljkRZ90Ibf1zxsA,Arghakhanchi,27.9829269,83.0361376,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,2
878,APPROXIMATE,"Arghakhanchi, Nepal",ChIJVfAWSy1OljkRZ90Ibf1zxsA,Arghakhanchi,27.9829269,83.0361376,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),95
879,APPROXIMATE,"Arghakhanchi, Nepal",ChIJVfAWSy1OljkRZ90Ibf1zxsA,Arghakhanchi,27.9829269,83.0361376,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,4
880,APPROXIMATE,"Arghakhanchi, Nepal",ChIJVfAWSy1OljkRZ90Ibf1zxsA,Arghakhanchi,27.9829269,83.0361376,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),11
881,APPROXIMATE,"Arghakhanchi, Nepal",ChIJVfAWSy1OljkRZ90Ibf1zxsA,Arghakhanchi,27.9829269,83.0361376,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,13779
882,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Hernia,16
883,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Hydrocelle,19
884,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Phimosis/Para - Phimosis,3
885,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Haemorhoids/(Piles),125
886,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Epedidymitis/Orchitis,20
887,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Prostatism (BEP/BPH),4
888,APPROXIMATE,"Pyuthan 22300, Nepal",ChIJWVRp_oK1lzkRWPBTJyclwZY,Pyuthan,28.1016595,82.8532928,1,22300,OK,"locality,political",2069/70,2012/13,Others,44182
889,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,3
890,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,13
891,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,25
892,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),42
893,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,27
894,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),27
895,APPROXIMATE,"Rolpa, Nepal",ChIJ-SXytejclzkR8eye-aSQex8,Rolpa,28.3815621,82.6483442,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,19919
896,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,102
897,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,63
898,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,64
899,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),204
900,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,88
901,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),25
902,APPROXIMATE,"Rukum, Nepal",ChIJ2QSF-uBxvTkRjih4YH1GASU,Rukum,28.7434423,82.4752757,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,15832
903,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,55
904,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,60
905,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,14
906,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),184
907,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,57
908,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),66
909,APPROXIMATE,"Salyan, Nepal",ChIJdQgOSSB1mDkRg2-EKiPYu3A,Salyan,28.3524811,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,13963
910,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Hernia,255
911,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Hydrocelle,364
912,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Phimosis/Para - Phimosis,100
913,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Haemorhoids/(Piles),625
914,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Epedidymitis/Orchitis,175
915,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Prostatism (BEP/BPH),89
916,APPROXIMATE,"Dang, Gujarat, India",ChIJLWa4dOw83jsRKeHnMRCDCaM,Dang,20.8253781,73.7007088,1,,OK,"administrative_area_level_2,political",2069/70,2012/13,Others,65825
917,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Hernia,82
918,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Hydrocelle,397
919,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Phimosis/Para - Phimosis,140
920,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Haemorhoids/(Piles),269
921,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Epedidymitis/Orchitis,33
922,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Prostatism (BEP/BPH),4
923,APPROXIMATE,"921 01 Banka, Slovakia",ChIJNQ7chXtTa0cRn9eC-sgkhic,Banke,48.5843408,17.8527523,1,921 01,OK,"locality,political",2069/70,2012/13,Others,33828
924,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,217
925,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,400
926,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,49
927,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),785
928,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,189
929,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),53
930,APPROXIMATE,"Bardiya, Nepal",ChIJ2wLb7I6JmDkRRQjASesnl6I,Bardiya,28.3102323,81.4278984,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,26689
931,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,54
932,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,84
933,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,14
934,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),296
935,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,25
936,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),25
937,APPROXIMATE,"Surkhet, Nepal",ChIJaVJStt53mDkRU9pIMH_jK4s,Surkhet,28.517456,81.7787021,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,62740
938,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,23
939,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,40
940,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,14
941,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),93
942,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,10
943,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),9
944,APPROXIMATE,"Dailekh, Nepal",ChIJlWDbWozzojkRxITEcz-_dY4,Dailekh,28.9261863,81.647344,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,26958
945,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,17
946,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,31
947,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,12
948,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),152
949,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,22
950,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),18
951,APPROXIMATE,"Jajarkot, Nepal",ChIJVQeKJ2O_ojkRXlXbQOQ8t40,Jajarkot,28.8651497,82.1713632,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,12149
952,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,1
953,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,8
954,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,2
955,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),18
956,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,4
957,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),50
958,APPROXIMATE,"Dolpa, Nepal",ChIJR8dB8ExUvDkRym4n9Wl2w8c,Dolpa,29.0538532,83.0790865,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,8967
959,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,6
960,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,18
961,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,4
962,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),26
963,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,0
964,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),0
965,APPROXIMATE,"Jumla, Nepal",ChIJUUHyjtYqozkR-cl2aWtwnww,Jumla,29.2787765,82.12784,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,3738
966,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,24
967,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,33
968,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,29
969,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),174
970,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,45
971,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),9
972,APPROXIMATE,"Kalikot, Nepal",ChIJVz6G2NMdozkR7M2oValTxyg,Kalikot,29.2088617,81.734942,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,5802
973,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,9
974,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,17
975,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,4
976,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),26
977,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,10
978,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),3
979,APPROXIMATE,"Mugu, Nepal",ChIJq5T0HnnKvDkRKQKOlWIihXA,Mugu,29.5068941,82.0842901,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,1295
980,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,82
981,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,58
982,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,7
983,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),171
984,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,6
985,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),5
986,APPROXIMATE,"Humla, Nepal",ChIJZdBMUcNbozkRWEEoFp19oAc,Humla,30.0051731,81.9534815,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,9746
987,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,22
988,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,14
989,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,11
990,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),113
991,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,44
992,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),16
993,APPROXIMATE,"Bajura, Nepal",ChIJx-mbQ6SeozkRqvDKI9sRdPw,Bajura,29.6155222,81.6035062,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,17771
994,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,58
995,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,63
996,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,25
997,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Haemorhoids/(Piles),257
998,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Epedidymitis/Orchitis,54
999,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Prostatism (BEP/BPH),28
1000,APPROXIMATE,"Bajhang, Nepal",ChIJ3a8Tj-KMozkRNVPqf1F7bfs,Bajhang,29.776669,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Others,13152
1001,APPROXIMATE,"Achham, Nepal",ChIJcc0GHrhNojkRGyUftU-P3ZA,Achham,29.0396219,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hernia,76
1002,APPROXIMATE,"Achham, Nepal",ChIJcc0GHrhNojkRGyUftU-P3ZA,Achham,29.0396219,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Hydrocelle,84
1003,APPROXIMATE,"Achham, Nepal",ChIJcc0GHrhNojkRGyUftU-P3ZA,Achham,29.0396219,81.2518833,1,,OK,"administrative_area_level_3,political",2069/70,2012/13,Phimosis/Para - Phimosis,44
